Image_Id,BLB,BS,HRL,LB,LS,NBLS,RH,SB,Label
image_03205,0,0,0,1,0,0,0,0,3
image_02920,0,0,0,1,0,0,0,0,3
image_01622,0,0,0,0,0,1,0,0,5
image_02307,0,0,0,0,1,0,0,0,4
image_02754,0,0,0,1,0,0,0,0,3
image_03317,0,0,0,1,0,0,0,0,3
image_02038,0,0,0,0,1,0,0,0,4
image_05036,1,0,0,0,0,0,0,0,0
image_04159,0,1,0,0,0,0,0,0,1
image_02426,0,0,0,1,0,0,0,0,3
image_05023,1,0,0,0,0,0,0,0,0
image_03272,0,0,0,1,0,0,0,0,3
image_02383,0,0,0,0,1,0,0,0,4
image_00713,0,0,0,0,0,0,0,1,7
image_04412,0,1,0,0,0,0,0,0,1
image_01569,0,0,0,0,0,1,0,0,5
image_02907,0,0,0,1,0,0,0,0,3
image_01306,0,0,0,0,0,0,1,0,6
image_04643,0,1,0,0,0,0,0,0,1
image_02735,0,0,0,1,0,0,0,0,3
image_00405,0,0,0,0,0,0,0,1,7
image_02103,0,0,0,0,1,0,0,0,4
image_00291,0,0,0,0,0,0,0,1,7
image_02225,0,0,0,0,1,0,0,0,4
image_00671,0,0,0,0,0,0,0,1,7
image_04478,0,1,0,0,0,0,0,0,1
image_01859,0,0,0,0,1,0,0,0,4
image_01558,0,0,0,0,0,1,0,0,5
image_03408,0,0,1,0,0,0,0,0,2
image_02128,0,0,0,0,1,0,0,0,4
image_01922,0,0,0,0,1,0,0,0,4
image_01442,0,0,0,0,0,0,1,0,6
image_03450,0,0,1,0,0,0,0,0,2
image_04181,0,1,0,0,0,0,0,0,1
image_02843,0,0,0,1,0,0,0,0,3
image_00632,0,0,0,0,0,0,0,1,7
image_00143,0,0,0,0,0,0,0,1,7
image_04558,0,1,0,0,0,0,0,0,1
image_03082,0,0,0,1,0,0,0,0,3
image_04147,0,1,0,0,0,0,0,0,1
image_00231,0,0,0,0,0,0,0,1,7
image_03888,0,1,0,0,0,0,0,0,1
image_04857,1,0,0,0,0,0,0,0,0
image_03627,0,0,1,0,0,0,0,0,2
image_02560,0,0,0,1,0,0,0,0,3
image_04212,0,1,0,0,0,0,0,0,1
image_03938,0,1,0,0,0,0,0,0,1
image_01495,0,0,0,0,0,1,0,0,5
image_02520,0,0,0,1,0,0,0,0,3
image_04815,1,0,0,0,0,0,0,0,0
image_00558,0,0,0,0,0,0,0,1,7
image_02154,0,0,0,0,1,0,0,0,4
image_00306,0,0,0,0,0,0,0,1,7
image_01245,0,0,0,0,0,0,1,0,6
image_03924,0,1,0,0,0,0,0,0,1
image_04182,0,1,0,0,0,0,0,0,1
image_03417,0,0,1,0,0,0,0,0,2
image_03854,0,1,0,0,0,0,0,0,1
image_01758,0,0,0,0,0,1,0,0,5
image_00357,0,0,0,0,0,0,0,1,7
image_00022,0,0,0,0,0,0,0,1,7
image_02326,0,0,0,0,1,0,0,0,4
image_01939,0,0,0,0,1,0,0,0,4
image_03224,0,0,0,1,0,0,0,0,3
image_01365,0,0,0,0,0,0,1,0,6
image_02407,0,0,0,1,0,0,0,0,3
image_03947,0,1,0,0,0,0,0,0,1
image_01770,0,0,0,0,0,1,0,0,5
image_03944,0,1,0,0,0,0,0,0,1
image_00936,0,0,0,0,0,0,1,0,6
image_00400,0,0,0,0,0,0,0,1,7
image_02854,0,0,0,1,0,0,0,0,3
image_01102,0,0,0,0,0,0,1,0,6
image_02642,0,0,0,1,0,0,0,0,3
image_03226,0,0,0,1,0,0,0,0,3
image_02388,0,0,0,0,1,0,0,0,4
image_01107,0,0,0,0,0,0,1,0,6
image_00704,0,0,0,0,0,0,0,1,7
image_04228,0,1,0,0,0,0,0,0,1
image_03853,0,1,0,0,0,0,0,0,1
image_01099,0,0,0,0,0,0,1,0,6
image_02446,0,0,0,1,0,0,0,0,3
image_02574,0,0,0,1,0,0,0,0,3
image_02847,0,0,0,1,0,0,0,0,3
image_02431,0,0,0,1,0,0,0,0,3
image_03628,0,0,1,0,0,0,0,0,2
image_00928,0,0,0,0,0,0,1,0,6
image_00631,0,0,0,0,0,0,0,1,7
image_02643,0,0,0,1,0,0,0,0,3
image_00161,0,0,0,0,0,0,0,1,7
image_00986,0,0,0,0,0,0,1,0,6
image_00305,0,0,0,0,0,0,0,1,7
image_00792,0,0,0,0,0,0,0,1,7
image_04143,0,1,0,0,0,0,0,0,1
image_03908,0,1,0,0,0,0,0,0,1
image_02730,0,0,0,1,0,0,0,0,3
image_00238,0,0,0,0,0,0,0,1,7
image_00960,0,0,0,0,0,0,1,0,6
image_00109,0,0,0,0,0,0,0,1,7
image_03568,0,0,1,0,0,0,0,0,2
image_00068,0,0,0,0,0,0,0,1,7
image_00982,0,0,0,0,0,0,1,0,6
image_00144,0,0,0,0,0,0,0,1,7
image_04377,0,1,0,0,0,0,0,0,1
image_03761,0,0,1,0,0,0,0,0,2
image_00630,0,0,0,0,0,0,0,1,7
image_04590,0,1,0,0,0,0,0,0,1
image_00670,0,0,0,0,0,0,0,1,7
image_01692,0,0,0,0,0,1,0,0,5
image_00575,0,0,0,0,0,0,0,1,7
image_03822,0,0,1,0,0,0,0,0,2
image_00042,0,0,0,0,0,0,0,1,7
image_04326,0,1,0,0,0,0,0,0,1
image_01248,0,0,0,0,0,0,1,0,6
image_04633,0,1,0,0,0,0,0,0,1
image_05128,1,0,0,0,0,0,0,0,0
image_00062,0,0,0,0,0,0,0,1,7
image_03637,0,0,1,0,0,0,0,0,2
image_00461,0,0,0,0,0,0,0,1,7
image_00087,0,0,0,0,0,0,0,1,7
image_03074,0,0,0,1,0,0,0,0,3
image_01648,0,0,0,0,0,1,0,0,5
image_03223,0,0,0,1,0,0,0,0,3
image_01849,0,0,0,0,1,0,0,0,4
image_03359,0,0,1,0,0,0,0,0,2
image_04046,0,1,0,0,0,0,0,0,1
image_01226,0,0,0,0,0,0,1,0,6
image_02183,0,0,0,0,1,0,0,0,4
image_04174,0,1,0,0,0,0,0,0,1
image_04447,0,1,0,0,0,0,0,0,1
image_04304,0,1,0,0,0,0,0,0,1
image_04644,0,1,0,0,0,0,0,0,1
image_03848,0,1,0,0,0,0,0,0,1
image_04406,0,1,0,0,0,0,0,0,1
image_04439,0,1,0,0,0,0,0,0,1
image_00675,0,0,0,0,0,0,0,1,7
image_00404,0,0,0,0,0,0,0,1,7
image_02804,0,0,0,1,0,0,0,0,3
image_00590,0,0,0,0,0,0,0,1,7
image_04712,1,0,0,0,0,0,0,0,0
image_02176,0,0,0,0,1,0,0,0,4
image_02484,0,0,0,1,0,0,0,0,3
image_02014,0,0,0,0,1,0,0,0,4
image_00761,0,0,0,0,0,0,0,1,7
image_03153,0,0,0,1,0,0,0,0,3
image_04385,0,1,0,0,0,0,0,0,1
image_01301,0,0,0,0,0,0,1,0,6
image_01532,0,0,0,0,0,1,0,0,5
image_00066,0,0,0,0,0,0,0,1,7
image_03235,0,0,0,1,0,0,0,0,3
image_04247,0,1,0,0,0,0,0,0,1
image_04387,0,1,0,0,0,0,0,0,1
image_04840,1,0,0,0,0,0,0,0,0
image_01904,0,0,0,0,1,0,0,0,4
image_02631,0,0,0,1,0,0,0,0,3
image_02795,0,0,0,1,0,0,0,0,3
image_01875,0,0,0,0,1,0,0,0,4
image_00714,0,0,0,0,0,0,0,1,7
image_02569,0,0,0,1,0,0,0,0,3
image_01956,0,0,0,0,1,0,0,0,4
image_03478,0,0,1,0,0,0,0,0,2
image_01035,0,0,0,0,0,0,1,0,6
image_04879,1,0,0,0,0,0,0,0,0
image_01722,0,0,0,0,0,1,0,0,5
image_03129,0,0,0,1,0,0,0,0,3
image_02475,0,0,0,1,0,0,0,0,3
image_00598,0,0,0,0,0,0,0,1,7
image_00300,0,0,0,0,0,0,0,1,7
image_03390,0,0,1,0,0,0,0,0,2
image_02725,0,0,0,1,0,0,0,0,3
image_04004,0,1,0,0,0,0,0,0,1
image_04431,0,1,0,0,0,0,0,0,1
image_01615,0,0,0,0,0,1,0,0,5
image_00009,0,0,0,0,0,0,0,1,7
image_03764,0,0,1,0,0,0,0,0,2
image_02148,0,0,0,0,1,0,0,0,4
image_04344,0,1,0,0,0,0,0,0,1
image_01462,0,0,0,0,0,0,1,0,6
image_02802,0,0,0,1,0,0,0,0,3
image_04966,1,0,0,0,0,0,0,0,0
image_02827,0,0,0,1,0,0,0,0,3
image_03093,0,0,0,1,0,0,0,0,3
image_03402,0,0,1,0,0,0,0,0,2
image_04343,0,1,0,0,0,0,0,0,1
image_02705,0,0,0,1,0,0,0,0,3
image_01450,0,0,0,0,0,0,1,0,6
image_03740,0,0,1,0,0,0,0,0,2
image_00389,0,0,0,0,0,0,0,1,7
image_02100,0,0,0,0,1,0,0,0,4
image_00388,0,0,0,0,0,0,0,1,7
image_03066,0,0,0,1,0,0,0,0,3
image_00654,0,0,0,0,0,0,0,1,7
image_01767,0,0,0,0,0,1,0,0,5
image_00844,0,0,0,0,0,0,1,0,6
image_03492,0,0,1,0,0,0,0,0,2
image_02469,0,0,0,1,0,0,0,0,3
image_05101,1,0,0,0,0,0,0,0,0
image_01494,0,0,0,0,0,1,0,0,5
image_01406,0,0,0,0,0,0,1,0,6
image_00794,0,0,0,0,0,0,0,1,7
image_03316,0,0,0,1,0,0,0,0,3
image_05014,1,0,0,0,0,0,0,0,0
image_02729,0,0,0,1,0,0,0,0,3
image_04441,0,1,0,0,0,0,0,0,1
image_01274,0,0,0,0,0,0,1,0,6
image_02701,0,0,0,1,0,0,0,0,3
image_03816,0,0,1,0,0,0,0,0,2
image_04360,0,1,0,0,0,0,0,0,1
image_03006,0,0,0,1,0,0,0,0,3
image_04675,1,0,0,0,0,0,0,0,0
image_02612,0,0,0,1,0,0,0,0,3
image_03639,0,0,1,0,0,0,0,0,2
image_02009,0,0,0,0,1,0,0,0,4
image_01621,0,0,0,0,0,1,0,0,5
image_02084,0,0,0,0,1,0,0,0,4
image_01430,0,0,0,0,0,0,1,0,6
image_03014,0,0,0,1,0,0,0,0,3
image_02871,0,0,0,1,0,0,0,0,3
image_05113,1,0,0,0,0,0,0,0,0
image_04374,0,1,0,0,0,0,0,0,1
image_04740,1,0,0,0,0,0,0,0,0
image_03416,0,0,1,0,0,0,0,0,2
image_01391,0,0,0,0,0,0,1,0,6
image_04935,1,0,0,0,0,0,0,0,0
image_03029,0,0,0,1,0,0,0,0,3
image_05115,1,0,0,0,0,0,0,0,0
image_04865,1,0,0,0,0,0,0,0,0
image_03134,0,0,0,1,0,0,0,0,3
image_03246,0,0,0,1,0,0,0,0,3
image_03127,0,0,0,1,0,0,0,0,3
image_03354,0,0,1,0,0,0,0,0,2
image_04887,1,0,0,0,0,0,0,0,0
image_02054,0,0,0,0,1,0,0,0,4
image_03904,0,1,0,0,0,0,0,0,1
image_00229,0,0,0,0,0,0,0,1,7
image_02796,0,0,0,1,0,0,0,0,3
image_01350,0,0,0,0,0,0,1,0,6
image_02829,0,0,0,1,0,0,0,0,3
image_03969,0,1,0,0,0,0,0,0,1
image_00788,0,0,0,0,0,0,0,1,7
image_02831,0,0,0,1,0,0,0,0,3
image_00535,0,0,0,0,0,0,0,1,7
image_01602,0,0,0,0,0,1,0,0,5
image_03250,0,0,0,1,0,0,0,0,3
image_00845,0,0,0,0,0,0,1,0,6
image_04086,0,1,0,0,0,0,0,0,1
image_01109,0,0,0,0,0,0,1,0,6
image_01803,0,0,0,0,0,1,0,0,5
image_00839,0,0,0,0,0,0,1,0,6
image_00984,0,0,0,0,0,0,1,0,6
image_01607,0,0,0,0,0,1,0,0,5
image_00658,0,0,0,0,0,0,0,1,7
image_03992,0,1,0,0,0,0,0,0,1
image_01577,0,0,0,0,0,1,0,0,5
image_01065,0,0,0,0,0,0,1,0,6
image_00848,0,0,0,0,0,0,1,0,6
image_02717,0,0,0,1,0,0,0,0,3
image_00318,0,0,0,0,0,0,0,1,7
image_03836,0,0,1,0,0,0,0,0,2
image_05140,1,0,0,0,0,0,0,0,0
image_03674,0,0,1,0,0,0,0,0,2
image_02776,0,0,0,1,0,0,0,0,3
image_01680,0,0,0,0,0,1,0,0,5
image_02866,0,0,0,1,0,0,0,0,3
image_04089,0,1,0,0,0,0,0,0,1
image_05174,1,0,0,0,0,0,0,0,0
image_05175,1,0,0,0,0,0,0,0,0
image_01445,0,0,0,0,0,0,1,0,6
image_01310,0,0,0,0,0,0,1,0,6
image_02944,0,0,0,1,0,0,0,0,3
image_02753,0,0,0,1,0,0,0,0,3
image_00895,0,0,0,0,0,0,1,0,6
image_00493,0,0,0,0,0,0,0,1,7
image_01177,0,0,0,0,0,0,1,0,6
image_01526,0,0,0,0,0,1,0,0,5
image_03497,0,0,1,0,0,0,0,0,2
image_02428,0,0,0,1,0,0,0,0,3
image_03958,0,1,0,0,0,0,0,0,1
image_01292,0,0,0,0,0,0,1,0,6
image_01491,0,0,0,0,0,1,0,0,5
image_05022,1,0,0,0,0,0,0,0,0
image_01437,0,0,0,0,0,0,1,0,6
image_04771,1,0,0,0,0,0,0,0,0
image_01763,0,0,0,0,0,1,0,0,5
image_02345,0,0,0,0,1,0,0,0,4
image_02762,0,0,0,1,0,0,0,0,3
image_00963,0,0,0,0,0,0,1,0,6
image_03599,0,0,1,0,0,0,0,0,2
image_02208,0,0,0,0,1,0,0,0,4
image_04269,0,1,0,0,0,0,0,0,1
image_03056,0,0,0,1,0,0,0,0,3
image_00969,0,0,0,0,0,0,1,0,6
image_02110,0,0,0,0,1,0,0,0,4
image_00859,0,0,0,0,0,0,1,0,6
image_02342,0,0,0,0,1,0,0,0,4
image_02961,0,0,0,1,0,0,0,0,3
image_00470,0,0,0,0,0,0,0,1,7
image_00036,0,0,0,0,0,0,0,1,7
image_02731,0,0,0,1,0,0,0,0,3
image_00473,0,0,0,0,0,0,0,1,7
image_03113,0,0,0,1,0,0,0,0,3
image_02583,0,0,0,1,0,0,0,0,3
image_00063,0,0,0,0,0,0,0,1,7
image_04079,0,1,0,0,0,0,0,0,1
image_04591,0,1,0,0,0,0,0,0,1
image_00478,0,0,0,0,0,0,0,1,7
image_00557,0,0,0,0,0,0,0,1,7
image_03133,0,0,0,1,0,0,0,0,3
image_00387,0,0,0,0,0,0,0,1,7
image_03400,0,0,1,0,0,0,0,0,2
image_04541,0,1,0,0,0,0,0,0,1
image_01421,0,0,0,0,0,0,1,0,6
image_05088,1,0,0,0,0,0,0,0,0
image_03660,0,0,1,0,0,0,0,0,2
image_05018,1,0,0,0,0,0,0,0,0
image_02239,0,0,0,0,1,0,0,0,4
image_04884,1,0,0,0,0,0,0,0,0
image_00069,0,0,0,0,0,0,0,1,7
image_04800,1,0,0,0,0,0,0,0,0
image_00206,0,0,0,0,0,0,0,1,7
image_02137,0,0,0,0,1,0,0,0,4
image_05060,1,0,0,0,0,0,0,0,0
image_02636,0,0,0,1,0,0,0,0,3
image_04739,1,0,0,0,0,0,0,0,0
image_04151,0,1,0,0,0,0,0,0,1
image_04338,0,1,0,0,0,0,0,0,1
image_01900,0,0,0,0,1,0,0,0,4
image_01104,0,0,0,0,0,0,1,0,6
image_02002,0,0,0,0,1,0,0,0,4
image_01057,0,0,0,0,0,0,1,0,6
image_03174,0,0,0,1,0,0,0,0,3
image_01930,0,0,0,0,1,0,0,0,4
image_04162,0,1,0,0,0,0,0,0,1
image_04731,1,0,0,0,0,0,0,0,0
image_02793,0,0,0,1,0,0,0,0,3
image_00381,0,0,0,0,0,0,0,1,7
image_00188,0,0,0,0,0,0,0,1,7
image_02207,0,0,0,0,1,0,0,0,4
image_01419,0,0,0,0,0,0,1,0,6
image_02825,0,0,0,1,0,0,0,0,3
image_01864,0,0,0,0,1,0,0,0,4
image_01446,0,0,0,0,0,0,1,0,6
image_01268,0,0,0,0,0,0,1,0,6
image_00841,0,0,0,0,0,0,1,0,6
image_02722,0,0,0,1,0,0,0,0,3
image_05077,1,0,0,0,0,0,0,0,0
image_05045,1,0,0,0,0,0,0,0,0
image_00545,0,0,0,0,0,0,0,1,7
image_01479,0,0,0,0,0,0,1,0,6
image_04757,1,0,0,0,0,0,0,0,0
image_03218,0,0,0,1,0,0,0,0,3
image_02309,0,0,0,0,1,0,0,0,4
image_03326,0,0,0,1,0,0,0,0,3
image_01542,0,0,0,0,0,1,0,0,5
image_02096,0,0,0,0,1,0,0,0,4
image_02494,0,0,0,1,0,0,0,0,3
image_03445,0,0,1,0,0,0,0,0,2
image_01673,0,0,0,0,0,1,0,0,5
image_01116,0,0,0,0,0,0,1,0,6
image_00293,0,0,0,0,0,0,0,1,7
image_00611,0,0,0,0,0,0,0,1,7
image_03573,0,0,1,0,0,0,0,0,2
image_01092,0,0,0,0,0,0,1,0,6
image_03717,0,0,1,0,0,0,0,0,2
image_00586,0,0,0,0,0,0,0,1,7
image_01149,0,0,0,0,0,0,1,0,6
image_01115,0,0,0,0,0,0,1,0,6
image_03777,0,0,1,0,0,0,0,0,2
image_02901,0,0,0,1,0,0,0,0,3
image_02486,0,0,0,1,0,0,0,0,3
image_04009,0,1,0,0,0,0,0,0,1
image_02988,0,0,0,1,0,0,0,0,3
image_02101,0,0,0,0,1,0,0,0,4
image_05149,1,0,0,0,0,0,0,0,0
image_05117,1,0,0,0,0,0,0,0,0
image_01962,0,0,0,0,1,0,0,0,4
image_00136,0,0,0,0,0,0,0,1,7
image_04825,1,0,0,0,0,0,0,0,0
image_00872,0,0,0,0,0,0,1,0,6
image_00618,0,0,0,0,0,0,0,1,7
image_03086,0,0,0,1,0,0,0,0,3
image_01687,0,0,0,0,0,1,0,0,5
image_02390,0,0,0,0,1,0,0,0,4
image_02806,0,0,0,1,0,0,0,0,3
image_02658,0,0,0,1,0,0,0,0,3
image_04207,0,1,0,0,0,0,0,0,1
image_03432,0,0,1,0,0,0,0,0,2
image_00999,0,0,0,0,0,0,1,0,6
image_03243,0,0,0,1,0,0,0,0,3
image_02122,0,0,0,0,1,0,0,0,4
image_04048,0,1,0,0,0,0,0,0,1
image_02839,0,0,0,1,0,0,0,0,3
image_02998,0,0,0,1,0,0,0,0,3
image_01891,0,0,0,0,1,0,0,0,4
image_01371,0,0,0,0,0,0,1,0,6
image_04513,0,1,0,0,0,0,0,0,1
image_05162,1,0,0,0,0,0,0,0,0
image_01441,0,0,0,0,0,0,1,0,6
image_01544,0,0,0,0,0,1,0,0,5
image_02089,0,0,0,0,1,0,0,0,4
image_00997,0,0,0,0,0,0,1,0,6
image_03535,0,0,1,0,0,0,0,0,2
image_01683,0,0,0,0,0,1,0,0,5
image_02748,0,0,0,1,0,0,0,0,3
image_03112,0,0,0,1,0,0,0,0,3
image_00119,0,0,0,0,0,0,0,1,7
image_02590,0,0,0,1,0,0,0,0,3
image_04074,0,1,0,0,0,0,0,0,1
image_00696,0,0,0,0,0,0,0,1,7
image_01178,0,0,0,0,0,0,1,0,6
image_05074,1,0,0,0,0,0,0,0,0
image_04776,1,0,0,0,0,0,0,0,0
image_01449,0,0,0,0,0,0,1,0,6
image_01180,0,0,0,0,0,0,1,0,6
image_04126,0,1,0,0,0,0,0,0,1
image_03389,0,0,1,0,0,0,0,0,2
image_03368,0,0,1,0,0,0,0,0,2
image_02694,0,0,0,1,0,0,0,0,3
image_00548,0,0,0,0,0,0,0,1,7
image_03561,0,0,1,0,0,0,0,0,2
image_03624,0,0,1,0,0,0,0,0,2
image_03781,0,0,1,0,0,0,0,0,2
image_00637,0,0,0,0,0,0,0,1,7
image_00263,0,0,0,0,0,0,0,1,7
image_05052,1,0,0,0,0,0,0,0,0
image_02856,0,0,0,1,0,0,0,0,3
image_04189,0,1,0,0,0,0,0,0,1
image_00798,0,0,0,0,0,0,0,1,7
image_02191,0,0,0,0,1,0,0,0,4
image_03338,0,0,1,0,0,0,0,0,2
image_02025,0,0,0,0,1,0,0,0,4
image_00594,0,0,0,0,0,0,0,1,7
image_02676,0,0,0,1,0,0,0,0,3
image_04289,0,1,0,0,0,0,0,0,1
image_05109,1,0,0,0,0,0,0,0,0
image_00151,0,0,0,0,0,0,0,1,7
image_04386,0,1,0,0,0,0,0,0,1
image_02496,0,0,0,1,0,0,0,0,3
image_00116,0,0,0,0,0,0,0,1,7
image_03996,0,1,0,0,0,0,0,0,1
image_02975,0,0,0,1,0,0,0,0,3
image_03948,0,1,0,0,0,0,0,0,1
image_02938,0,0,0,1,0,0,0,0,3
image_01882,0,0,0,0,1,0,0,0,4
image_02499,0,0,0,1,0,0,0,0,3
image_02031,0,0,0,0,1,0,0,0,4
image_00315,0,0,0,0,0,0,0,1,7
image_00849,0,0,0,0,0,0,1,0,6
image_03256,0,0,0,1,0,0,0,0,3
image_00958,0,0,0,0,0,0,1,0,6
image_00588,0,0,0,0,0,0,0,1,7
image_02226,0,0,0,0,1,0,0,0,4
image_02430,0,0,0,1,0,0,0,0,3
image_00879,0,0,0,0,0,0,1,0,6
image_05042,1,0,0,0,0,0,0,0,0
image_03040,0,0,0,1,0,0,0,0,3
image_01522,0,0,0,0,0,1,0,0,5
image_02185,0,0,0,0,1,0,0,0,4
image_04152,0,1,0,0,0,0,0,0,1
image_03849,0,1,0,0,0,0,0,0,1
image_04744,1,0,0,0,0,0,0,0,0
image_00522,0,0,0,0,0,0,0,1,7
image_02525,0,0,0,1,0,0,0,0,3
image_01125,0,0,0,0,0,0,1,0,6
image_01374,0,0,0,0,0,0,1,0,6
image_00335,0,0,0,0,0,0,0,1,7
image_03075,0,0,0,1,0,0,0,0,3
image_03662,0,0,1,0,0,0,0,0,2
image_04355,0,1,0,0,0,0,0,0,1
image_02506,0,0,0,1,0,0,0,0,3
image_03076,0,0,0,1,0,0,0,0,3
image_02067,0,0,0,0,1,0,0,0,4
image_04890,1,0,0,0,0,0,0,0,0
image_02267,0,0,0,0,1,0,0,0,4
image_00907,0,0,0,0,0,0,1,0,6
image_04440,0,1,0,0,0,0,0,0,1
image_01937,0,0,0,0,1,0,0,0,4
image_03791,0,0,1,0,0,0,0,0,2
image_01429,0,0,0,0,0,0,1,0,6
image_04816,1,0,0,0,0,0,0,0,0
image_00911,0,0,0,0,0,0,1,0,6
image_00580,0,0,0,0,0,0,0,1,7
image_00528,0,0,0,0,0,0,0,1,7
image_01765,0,0,0,0,0,1,0,0,5
image_00867,0,0,0,0,0,0,1,0,6
image_01610,0,0,0,0,0,1,0,0,5
image_01066,0,0,0,0,0,0,1,0,6
image_02547,0,0,0,1,0,0,0,0,3
image_03797,0,0,1,0,0,0,0,0,2
image_01514,0,0,0,0,0,1,0,0,5
image_01963,0,0,0,0,1,0,0,0,4
image_01556,0,0,0,0,0,1,0,0,5
image_03414,0,0,1,0,0,0,0,0,2
image_01042,0,0,0,0,0,0,1,0,6
image_01106,0,0,0,0,0,0,1,0,6
image_01826,0,0,0,0,0,1,0,0,5
image_00271,0,0,0,0,0,0,0,1,7
image_00465,0,0,0,0,0,0,0,1,7
image_02107,0,0,0,0,1,0,0,0,4
image_03438,0,0,1,0,0,0,0,0,2
image_03900,0,1,0,0,0,0,0,0,1
image_03271,0,0,0,1,0,0,0,0,3
image_04694,1,0,0,0,0,0,0,0,0
image_03867,0,1,0,0,0,0,0,0,1
image_00505,0,0,0,0,0,0,0,1,7
image_02352,0,0,0,0,1,0,0,0,4
image_04896,1,0,0,0,0,0,0,0,0
image_04646,0,1,0,0,0,0,0,0,1
image_02065,0,0,0,0,1,0,0,0,4
image_02260,0,0,0,0,1,0,0,0,4
image_05058,1,0,0,0,0,0,0,0,0
image_03428,0,0,1,0,0,0,0,0,2
image_04914,1,0,0,0,0,0,0,0,0
image_02048,0,0,0,0,1,0,0,0,4
image_03675,0,0,1,0,0,0,0,0,2
image_03711,0,0,1,0,0,0,0,0,2
image_04510,0,1,0,0,0,0,0,0,1
image_04141,0,1,0,0,0,0,0,0,1
image_02412,0,0,0,1,0,0,0,0,3
image_03042,0,0,0,1,0,0,0,0,3
image_00884,0,0,0,0,0,0,1,0,6
image_02556,0,0,0,1,0,0,0,0,3
image_00576,0,0,0,0,0,0,0,1,7
image_04993,1,0,0,0,0,0,0,0,0
image_01239,0,0,0,0,0,0,1,0,6
image_03587,0,0,1,0,0,0,0,0,2
image_01853,0,0,0,0,1,0,0,0,4
image_02310,0,0,0,0,1,0,0,0,4
image_00512,0,0,0,0,0,0,0,1,7
image_05133,1,0,0,0,0,0,0,0,0
image_02196,0,0,0,0,1,0,0,0,4
image_00954,0,0,0,0,0,0,1,0,6
image_03509,0,0,1,0,0,0,0,0,2
image_01824,0,0,0,0,0,1,0,0,5
image_00410,0,0,0,0,0,0,0,1,7
image_00453,0,0,0,0,0,0,0,1,7
image_01314,0,0,0,0,0,0,1,0,6
image_04106,0,1,0,0,0,0,0,0,1
image_03752,0,0,1,0,0,0,0,0,2
image_00423,0,0,0,0,0,0,0,1,7
image_02999,0,0,0,1,0,0,0,0,3
image_02169,0,0,0,0,1,0,0,0,4
image_01238,0,0,0,0,0,0,1,0,6
image_01337,0,0,0,0,0,0,1,0,6
image_00494,0,0,0,0,0,0,0,1,7
image_01113,0,0,0,0,0,0,1,0,6
image_04578,0,1,0,0,0,0,0,0,1
image_00122,0,0,0,0,0,0,0,1,7
image_00312,0,0,0,0,0,0,0,1,7
image_01496,0,0,0,0,0,1,0,0,5
image_01428,0,0,0,0,0,0,1,0,6
image_05000,1,0,0,0,0,0,0,0,0
image_01275,0,0,0,0,0,0,1,0,6
image_00762,0,0,0,0,0,0,0,1,7
image_03108,0,0,0,1,0,0,0,0,3
image_00401,0,0,0,0,0,0,0,1,7
image_03409,0,0,1,0,0,0,0,0,2
image_03963,0,1,0,0,0,0,0,0,1
image_00426,0,0,0,0,0,0,0,1,7
image_02648,0,0,0,1,0,0,0,0,3
image_03939,0,1,0,0,0,0,0,0,1
image_02186,0,0,0,0,1,0,0,0,4
image_03039,0,0,0,1,0,0,0,0,3
image_03211,0,0,0,1,0,0,0,0,3
image_01628,0,0,0,0,0,1,0,0,5
image_01095,0,0,0,0,0,0,1,0,6
image_00665,0,0,0,0,0,0,0,1,7
image_00555,0,0,0,0,0,0,0,1,7
image_01023,0,0,0,0,0,0,1,0,6
image_03046,0,0,0,1,0,0,0,0,3
image_03451,0,0,1,0,0,0,0,0,2
image_02121,0,0,0,0,1,0,0,0,4
image_04768,1,0,0,0,0,0,0,0,0
image_03807,0,0,1,0,0,0,0,0,2
image_03480,0,0,1,0,0,0,0,0,2
image_02947,0,0,0,1,0,0,0,0,3
image_04539,0,1,0,0,0,0,0,0,1
image_03207,0,0,0,1,0,0,0,0,3
image_01874,0,0,0,0,1,0,0,0,4
image_02164,0,0,0,0,1,0,0,0,4
image_00384,0,0,0,0,0,0,0,1,7
image_04460,0,1,0,0,0,0,0,0,1
image_01256,0,0,0,0,0,0,1,0,6
image_04710,1,0,0,0,0,0,0,0,0
image_00965,0,0,0,0,0,0,1,0,6
image_00420,0,0,0,0,0,0,0,1,7
image_00770,0,0,0,0,0,0,0,1,7
image_03721,0,0,1,0,0,0,0,0,2
image_01880,0,0,0,0,1,0,0,0,4
image_02742,0,0,0,1,0,0,0,0,3
image_00976,0,0,0,0,0,0,1,0,6
image_03021,0,0,0,1,0,0,0,0,3
image_03110,0,0,0,1,0,0,0,0,3
image_01566,0,0,0,0,0,1,0,0,5
image_01795,0,0,0,0,0,1,0,0,5
image_03154,0,0,0,1,0,0,0,0,3
image_01088,0,0,0,0,0,0,1,0,6
image_04014,0,1,0,0,0,0,0,0,1
image_00082,0,0,0,0,0,0,0,1,7
image_04400,0,1,0,0,0,0,0,0,1
image_00985,0,0,0,0,0,0,1,0,6
image_03362,0,0,1,0,0,0,0,0,2
image_00738,0,0,0,0,0,0,0,1,7
image_04725,1,0,0,0,0,0,0,0,0
image_02468,0,0,0,1,0,0,0,0,3
image_01581,0,0,0,0,0,1,0,0,5
image_03750,0,0,1,0,0,0,0,0,2
